"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,0,56,1.61381148215978,1.43164111028986,0.635059536345014,0.88682065597086,0.266426747124752,0.282550486784482,1.4545478499007,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,4,21,6.2775472897273,6.24582902231319,0.453582161102742,0.439137445351076,0.574485558431319,0.603753813800173,2.27836609802741,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,0,18,2.15202128741328,2.05228665282826,0.524567130202834,0.482184987386352,0.130475682705874,0.341575992387571,0.344667362871608,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,15,1.8040264037366,1.46840596991479,0.587005198351654,0.998077428895439,0.285682974781241,0.307709395146727,1.20371427120581,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,3,36,1.52945966566517,1.59013017729916,0.891644126404446,0.555213060634756,0.306239629937956,0.425862261989897,1.33333333333333,3,2.29975601280352,2.29815453911587,1.23083220980191,1.74225778996852,-0.359300534348216,-0.365652159868905,0.60679409033132,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,1,26,1.95593826940256,2.18823365822633,0.779887635001287,0.696574265661484,-0.120175792713435,-0.113361493586005,0.329067038065622,5,2.13753343840988,1.6587736520893,0.97173715082399,1.27165391225214,0.908483186435339,0.899920675012601,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,1,76,2.24647568773803,2.31615814750794,0.732289654990714,1.13637629945082,0.0809083207997215,0.23498423271976,1.59534400899111,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,0,16,1.93937201554569,1.89743171687469,0.338487351164576,0.54320241306861,0.0266648459099778,-0.0307346056189082,0.858104022342313,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,1,24,3.52809959714095,2.75491540264765,2.69619741036274,2.68503555453353,0.562503853473144,1.68000585745382,0.882393352298772,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Russia","Russia2012",NA,NA,NA,NA,NA,NA,NA,NA,2,34,5.91096215175526,6.07217457836942,0.479874759585939,0.487891087673773,-0.0130558231153989,0.303222103464193,1.2124047720262,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
