"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,1,52,0.05640970279814,0.0465697559573922,0.449898313380925,0.481028951899555,-0.191209549094535,-0.17343818168601,1.05868237073258,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,0,21,2.64649630354016,2.55088064466524,0.399828868023867,0.471105834779721,0.337901534086331,0.278736896400172,2.42396019828458,3,2.95788160607266,2.94892796383878,0.567744259304188,1.01615961162505,0.284960355134945,0.211600502316739,11.2371998232413,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,0,14,0.115279296268905,0.0854207457484932,0.421624031715377,0.451181673258214,0.185269975522937,0.253841174527653,0.271080207523245,4,-0.082292069716902,-0.175350822517335,0.34272926906912,0.59998937379746,-0.0329648093761869,-0.0312764993963864,0.617076106644909,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,3,35,-0.0118716032588985,0.0597887776697555,0.486571188534111,0.692710710283844,-0.00369351075615038,0.122994289859913,0.307812636615894,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,0,26,0.83826571239581,0.743950756660439,0.897282935888372,0.962328604917799,-0.144435208075771,-0.16354967109601,0.700392256131055,5,0.563849039707786,0.619936097046042,0.492514506013738,0.763066764898204,-0.0409834313058512,-0.0612056810080215,0.626290921859955,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,1,72,-0.183275861797317,-0.280251607531017,0.357568200027211,0.418189306705845,-0.0652371830329898,-0.0484433735761414,0.791623557101923,4,-0.441179253253728,-0.426356299404835,0.565955460571016,0.732029525855157,-0.00410490840117818,-0.139920274275145,1.36674379500852,"2014","South Asia","India","Lower middle income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,1,12,-0.383388011694991,-0.322836940122584,0.17512523081424,0.202809377409995,-0.0448716096225252,-0.00707299683618041,0.394550112258358,3,-0.475961323068549,-0.479908876855733,0.068259037853043,0.100765308399609,-0.0193853972787309,-0.0279658428156311,0.560524577226514,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,0,18,2.54192699291707,1.33134962675218,3.48203775854321,5.83827347161661,0.355607647037184,1.5607601974627,0.171368037690577,7,0.665033066807792,0.608719341836032,1.74611614821793,1.73569839628038,0.702867007454355,0.725345927327472,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Russia","Russia2012",NA,NA,NA,NA,NA,NA,NA,NA,7,24,2.4134407896356,2.4520082388566,0.149843679649896,0.171051481813969,0.0318640558680745,0.132777910869613,0.346070800697,2,2.46632184917411,2.46632184917411,0.554647334461095,0.784389782728967,0.32853726046937,0.334091944495671,6.86154141412817,"2012","Europe and Central Asia","Russian Federation","High income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
