"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",NA,NA,NA,NA,NA,NA,NA,NA,1,36,2.74802130111824,2.76672943354788,1.17191403607491,1.28560575612965,0.772162433434026,0.783789917759042,0.513873844959542,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Bangladesh","Lower middle income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,1,46,2.25146489841427,2.19980926336737,0.569354075201294,0.718902653520436,0.0245839318331602,0.155049199455795,0.719361567735998,18,2.17896352280653,2.18041895423249,0.440082004177146,0.206757956635524,0.103973003742527,0.113747296186417,9.65802193194823,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",NA,NA,NA,NA,NA,NA,NA,NA,1,50,1.8238805168475,1.65647555584803,0.834885596253537,1.13844789107916,0.103651296064132,0.244861564461896,2.50701556521725,10,1.70874077176416,1.13895604852916,1.65498435377906,1.71001149534312,0.659056400805148,0.294479501077598,1.47427423427479,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,0,276,2.65371713983666,2.53373943703908,0.857772900514367,1.02621072240792,-0.0239824071269661,0.112770176049434,0.838084205267724,32,2.79962809814465,2.53227858258191,0.982491342219868,1.65224506885992,0.584475781330795,0.559962212582344,1.37451450706483,"2014","South Asia","India","Lower middle income"
"Vietnam","Vietnam2009",NA,NA,NA,NA,NA,NA,NA,NA,0,12,2.38069936957955,2.33776099939941,1.15073177451069,1.53535853328438,-0.294962265939349,-0.270365644519125,0.86704573225589,8,2.70907286388089,2.38126254034089,0.842181663818773,0.75923378923131,0.399081735906124,0.434526274728717,2.03312344325763,"2009","East Asia and Pacific","Vietnam","Lower middle income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
