"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","yearOnly","region","countryDes","incomeLevel"
"Bangladesh","Bangladesh2013",12,1.2528636377506,1.26730821567427,0.255267626914845,0.265940870453454,0.151966039162399,0.183733127893165,1.09443836816592,2,8,1.61364808185856,1.45079786434646,0.499066609550495,0.897543857292447,0.149189920791333,0.0973160620457075,0.670959571499269,12,1.46166961435392,1.46369007743756,0.519361104959677,0.343582394297137,0.0301915875497469,0.0875126470856889,3.60971835370494,"2013","South Asia","Bangladesh","Lower middle income"
"China","China2012",56,1.40074445189319,1.26876610189089,0.409903725496759,0.55855595335024,0.00373796167490941,0.3119331857783,1.30222090943126,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1.63348176245918,1.62943333948879,0.527033020034123,0.625892975062047,0.0338450741041086,0.203597002311666,1.08240214358045,"2012","East Asia and Pacific","China","Upper middle income"
"Egypt","Egypt2013",27,1.28510156137018,1.28103973524949,0.41853622762756,0.493324221176414,0.0222416819327745,-0.234099629147889,0.742495332823152,12,NA,NA,NA,NA,NA,NA,NA,NA,20,1.15863308397466,1.07358415088387,0.319242539776734,0.486781262571618,0.0971512725758962,-0.0383049015896218,1.70458932664075,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"India","India2014",64,1.3391709717371,1.32436490281173,0.270327663011064,0.268425399981457,-0.0508656981267219,0.00469284200350486,0.483032663962542,6,18,1.90491685670079,1.82889346447098,1.06852417642786,1.1616374244388,0.202373169655572,0.0911320921915536,1.33182183521603,219,1.40271085692297,1.29740346784328,0.472539285595151,0.593463178396682,-0.160268042137203,-0.0122790944792398,0.972222222222222,"2014","South Asia","India","Lower middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,1,11,-1.08966633386457,-0.984825197956017,0.339989814026302,0.48928237346891,0.0836193967590782,0.0776838243588512,1.06918138486368,3,-1.23556761509355,-1.21163881727811,0.191479585430432,0.15110506558401,-0.125407026013835,-0.132569752651754,0.164619293322643,"2013","South Asia","Nepal","Low income"
"Vietnam","Vietnam2009",8,1.01439009539327,0.995521593434202,0.193593063008805,0.226284087985299,-0.000535436385825456,-0.0270843232507167,1.0332270730579,0,5,1.81583575281857,1.65845437697551,0.68909555720679,1.52466684789324,-0.123257249877199,-0.0675611738255579,0.970180325991934,5,0.862809001151455,0.89876479116174,0.87943108404739,0.910151034661173,0.246779442191623,0.198917221184352,9.20168999924813,"2009","East Asia and Pacific","Vietnam","Lower middle income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
